common_name,diameter_breast_height,date_planted,age_description,latitude,longitude
River red gum,,2021-05-26,,-37.79238227210682,144.9469981853303
River red gum,,2021-05-26,,-37.79235220842743,144.9468348085561
River red gum,,2021-05-26,,-37.79192337858906,144.94641844464914
River red gum,,2021-05-26,,-37.79293664040827,144.94759073530378
River red gum,,2021-05-26,,-37.79144791491828,144.94529192706898
River red gum,,2021-05-26,,-37.79190769818269,144.94629441689207
River red gum,,2021-05-26,,-37.79209253965937,144.9466567800639
River red gum,,2021-05-26,,-37.79137316666579,144.9451914538125
River red gum,,2021-05-26,,-37.792318886844264,144.9468464057418
River red gum,,2021-05-26,,-37.79192110427936,144.94632936288232
River red gum,,2021-05-26,,-37.79218060974889,144.9465961987284
Camphor Laurel,,2021-05-26,,-37.810886873186476,144.97003292284023
Camphor Laurel,,2021-05-26,,-37.81078760679722,144.96998316329572
River red gum,,2021-05-26,,-37.792443321150515,144.94693324191323
River red gum,,2021-05-26,,-37.79169199627035,144.94558882397644
River red gum,,2021-05-26,,-37.792608018002184,144.94708096827347
Camphor Laurel,,2021-05-26,,-37.81058052464907,144.9698843331217
Camphor Laurel,,2021-05-26,,-37.81147530280261,144.9702815856585
Camphor Laurel,,2021-05-26,,-37.81047416966842,144.96983635837827
River red gum,,2021-05-26,,-37.792333892000144,144.9467921625147
Camphor Laurel,,2021-05-26,,-37.811743719724205,144.97040452351496
River red gum,,2021-05-26,,-37.791516405328665,144.9453746314769
Camphor Laurel,,2021-05-26,,-37.81129443061816,144.9702028230157
Camphor Laurel,,2021-05-26,,-37.810290598935396,144.9697474487121
Camphor Laurel,,2021-05-26,,-37.81141175306338,144.97025447406978
River red gum,,2021-05-26,,-37.79294199977478,144.94755697270455
River red gum,,2021-05-26,,-37.792062866815314,144.94662955216802
River red gum,,2021-05-26,,-37.79200861346084,144.94642267106593
River red gum,,2021-05-26,,-37.79283026016016,144.9474901111204
Camphor Laurel,,2021-05-26,,-37.810373332746835,144.96978959568207
UNKNOWN,,2021-05-26,,-37.835117448637284,144.97731786769964
Camphor Laurel,,2021-05-26,,-37.81159808447407,144.97034149316346
UNKNOWN,,2021-05-26,,-37.83486270018173,144.9754103313544
Norwegian Sunset Maple,,2021-05-27,,-37.82971730125211,144.9865267917445
Norwegian Sunset Maple,,2021-05-27,,-37.82996656244316,144.98647911261213
London Plane,,2021-05-27,,-37.837975375346865,144.98426551849315
Deodar,,2021-05-27,,-37.81981560941701,144.96901729162212
London Plane,,2021-05-27,,-37.83798965191666,144.98436773912132
Norwegian Sunset Maple,,2021-05-27,,-37.82963924094633,144.9865415254892
Lemon Scented Gum,,2021-05-27,,-37.82000189150974,144.96938355564333
Queensland kauri pine,,2021-05-27,,-37.82176877186689,144.96412014373462
Chinese Pistachio,,2021-05-27,,-37.79570739527512,144.91859555644584
Japanese Chestnut Oak,,2021-05-27,,-37.79529209732093,144.94668902345725
Chinese Pistachio,,2021-05-27,,-37.79594364112757,144.91893995740529
River Sheoak,,2021-05-28,,-37.8209322259886,144.9464052121635
River Sheoak,,2021-05-28,,-37.820923412497145,144.9466956027962
River Sheoak,,2021-05-28,,-37.820774520489024,144.94650853294925
River Sheoak,,2021-05-28,,-37.8209273612122,144.9464311352688
River Sheoak,,2021-05-28,,-37.82096517339519,144.94643417696136
River Sheoak,,2021-05-28,,-37.820939112859215,144.9463660548605
Luscious Water Gum,,2021-05-31,,-37.82382740725838,144.96285362941336
Kanooka,,2021-06-05,,-37.81999350971122,144.9659272816295
Kanooka,,2021-06-05,,-37.81990047675791,144.96666110114643
Kanooka,,2021-06-05,,-37.81996985479176,144.96610731105616
Kanooka,,2021-06-05,,-37.81988171599772,144.96683758772667
River red gum,,2021-06-07,,-37.80996234101049,144.93568062022672
Peppercorn Tree,,2021-06-07,,-37.80993043633983,144.9353823190865
River red gum,,2021-06-07,,-37.81072853806235,144.93535281691547
River red gum,,2021-06-07,,-37.810355974723954,144.9353671710385
Peppercorn Tree,,2021-06-07,,-37.810813960437436,144.9355065084992
River Sheoak,,2021-06-07,,-37.81102443225373,144.93549383034164
UNKNOWN,,2021-06-07,,-37.81509416306912,144.98457818370517
River red gum,,2021-06-07,,-37.8101994573189,144.93545547263793
River red gum,,2021-06-07,,-37.81028574342413,144.93532948519
River Sheoak,,2021-06-07,,-37.81100010688717,144.93534513808535
River Sheoak,,2021-06-07,,-37.81078009687402,144.9355282385508
River red gum,,2021-06-07,,-37.81012786742635,144.93559729351767
River red gum,,2021-06-07,,-37.810674496664696,144.93557547965284
River red gum,,2021-06-07,,-37.81002094804312,144.93550247253518
River red gum,,2021-06-07,,-37.80993462489211,144.93528712958113
Snow-in-Summer,,2021-06-07,,-37.80995210166196,144.93534332295266
Black Wattle,,2021-06-07,,-37.80996359974835,144.9354594299994
Smooth-barked apple,,2021-06-07,,-37.81253166170242,144.93513515040095
River red gum,,2021-06-07,,-37.8105424497858,144.9355534867024
River red gum,,2021-06-07,,-37.810250214843194,144.93549267871546
River red gum,,2021-06-07,,-37.810504761332275,144.9355729378279
River red gum,,2021-06-07,,-37.81052115367773,144.93541822803417
River red gum,,2021-06-07,,-37.809869607032596,144.93538230974193
Smooth-barked apple,,2021-06-07,,-37.812807916795,144.93503498939887
River red gum,,2021-06-07,,-37.81043372839904,144.93546382695365
River red gum,,2021-06-07,,-37.810105601364484,144.93563801022424
River red gum,,2021-06-07,,-37.81068814451984,144.93554692948663
River Sheoak,,2021-06-07,,-37.810241666217614,144.9353032247422
River red gum,,2021-06-07,,-37.80995992465176,144.93541943592953
Snow-in-Summer,,2021-06-07,,-37.810286649177414,144.93558673712022
River red gum,,2021-06-07,,-37.810694849170574,144.9353485303145
River red gum,,2021-06-07,,-37.81035008863954,144.93540152506824
River red gum,,2021-06-07,,-37.81074687468875,144.9353552594155
River red gum,,2021-06-07,,-37.81055712576397,144.93544993949217
River red gum,,2021-06-07,,-37.810531776863314,144.9354535989092
River red gum,,2021-06-07,,-37.81009883145995,144.9356219557207
River red gum,,2021-06-07,,-37.81045831089648,144.93558093338086
Black Wattle,,2021-06-07,,-37.81071361731205,144.93558631679855
River red gum,,2021-06-07,,-37.80987910453733,144.93538431692897
Moreton Bay Chestnut,,2021-06-07,,-37.81103444913732,144.93531987327788
River red gum,,2021-06-07,,-37.80991516815887,144.93535957253295
River Sheoak,,2021-06-07,,-37.81093283419133,144.9354093725856
Uruguyan pepper tree,,2021-06-07,,-37.810760691277004,144.93540314979464
River Sheoak,,2021-06-07,,-37.811015572071575,144.9353174458361
Black Wattle,,2021-06-07,,-37.81046378047571,144.9355896409283
River red gum,,2021-06-07,,-37.810890358359856,144.93534081213252
River red gum,,2021-06-07,,-37.81029065470736,144.9353783048702
Peppercorn Tree,,2021-06-07,,-37.81096758894831,144.93534081885784
Snow-in-Summer,,2021-06-07,,-37.81094186388614,144.93538469937877
River red gum,,2021-06-07,,-37.80998666376004,144.93569039285313
Yellow Box,,2021-06-07,,-37.7890784980497,144.94961227536808
River red gum,,2021-06-07,,-37.810012409807115,144.9356785441745
River red gum,,2021-06-07,,-37.810746639784405,144.93534186247444
Moreton Bay Chestnut,,2021-06-07,,-37.81032222013859,144.93535913786394
Black Wattle,,2021-06-07,,-37.810254878248266,144.93545540550684
Sydney Blue Gum,,2021-06-07,,-37.81107181224895,144.93543605662487
River red gum,,2021-06-07,,-37.810011477377685,144.9353683620543
River red gum,,2021-06-07,,-37.8099783284646,144.93549252809376
River red gum,,2021-06-07,,-37.80992220665513,144.93567878477657
River red gum,,2021-06-07,,-37.809929830094546,144.93564585921655
River red gum,,2021-06-07,,-37.8100212276075,144.9356315004271
River red gum,,2021-06-07,,-37.81073841334689,144.93556654319852
River Sheoak,,2021-06-07,,-37.81099554745353,144.93532152495044
Yellow Box,,2021-06-07,,-37.789250369965416,144.94969609805844
River Sheoak,,2021-06-07,,-37.81038192231894,144.93540279647607
Snow-in-Summer,,2021-06-07,,-37.810901506578595,144.93537014832205
River Sheoak,,2021-06-07,,-37.81071258116364,144.9353524663107
Peppercorn Tree,,2021-06-07,,-37.810271912474064,144.9353475902295
River red gum,,2021-06-07,,-37.810266774293034,144.93532694673797
Red Gum,,2021-06-07,,-37.81055918101965,144.9354335254873
River red gum,,2021-06-07,,-37.810661565925805,144.93557811160392
River red gum,,2021-06-07,,-37.809968429253814,144.93562695086518
Yellow Box,,2021-06-07,,-37.78912228407506,144.9495495176605
River red gum,,2021-06-07,,-37.81072792754432,144.93551844643363
Black Wattle,,2021-06-07,,-37.80985878330487,144.93537147967433
River red gum,,2021-06-07,,-37.810309601940375,144.93537959447593
River red gum,,2021-06-07,,-37.810469315739496,144.93560209506578
Black Wattle,,2021-06-07,,-37.809915948492005,144.93540407712734
Black Wattle,,2021-06-07,,-37.81045082838278,144.93546255550498
Black Wattle,,2021-06-07,,-37.81019700493902,144.93548007596095
River Sheoak,,2021-06-07,,-37.810930840180184,144.93551665628007
River Sheoak,,2021-06-07,,-37.81087981979099,144.93534110571252
River red gum,,2021-06-07,,-37.810370734341845,144.93543286826113
Yellow Box,,2021-06-07,,-37.789174498852994,144.9496913819366
River red gum,,2021-06-07,,-37.81034132120164,144.93550797429629
River red gum,,2021-06-07,,-37.81044923441082,144.9354076231204
River red gum,,2021-06-07,,-37.81071655690495,144.93555352134052
Snow-in-Summer,,2021-06-07,,-37.81086663834766,144.9355555882585
River red gum,,2021-06-07,,-37.810382663782,144.9353731292761
Smooth-barked apple,,2021-06-07,,-37.81264840531938,144.93508100855524
River red gum,,2021-06-07,,-37.80999381107607,144.9353681726479
Peppercorn Tree,,2021-06-07,,-37.80996127269368,144.93532671085634
River red gum,,2021-06-07,,-37.810434156853695,144.9354214465542
River red gum,,2021-06-07,,-37.81077478950784,144.9355596233356
River red gum,,2021-06-07,,-37.80997476066303,144.93568481781952
Black Wattle,,2021-06-07,,-37.8102262822272,144.93550515851592
Black Wattle,,2021-06-07,,-37.80996200264773,144.93566131974922
Yellow Box,,2021-06-07,,-37.78916732636595,144.94954338959957
Black Wattle,,2021-06-07,,-37.810523208448096,144.9355508421808
River red gum,,2021-06-07,,-37.81022586068265,144.93557877532032
River red gum,,2021-06-07,,-37.80990976226608,144.93535449809366
Yellow Box,,2021-06-07,,-37.78922454252063,144.94966195026115
River red gum,,2021-06-07,,-37.81089368656776,144.9353250441233
River Sheoak,,2021-06-07,,-37.81069819131593,144.93533355708087
Yellow Box,,2021-06-07,,-37.789090180876535,144.9495534711311
Yellow Box,,2021-06-07,,-37.78916060272137,144.94965928903807
Snow-in-Summer,,2021-06-07,,-37.81091546692287,144.93535942281505
River red gum,,2021-06-07,,-37.810353343238965,144.9355254727798
River red gum,,2021-06-07,,-37.81024413066502,144.93544377813703
River red gum,,2021-06-07,,-37.81057680898256,144.93558058602844
Yellow Box,,2021-06-07,,-37.78922076595099,144.9497038432997
Peppercorn Tree,,2021-06-07,,-37.81146799154365,144.93532949115826
River Sheoak,,2021-06-07,,-37.810349710414805,144.93537995383736
River red gum,,2021-06-07,,-37.81282471279187,144.9350523553493
Yellow Box,,2021-06-07,,-37.789192190345176,144.94965160251013
River red gum,,2021-06-07,,-37.8103262610432,144.9354251336356
River red gum,,2021-06-07,,-37.810299207726665,144.93546007727076
River red gum,,2021-06-07,,-37.81003230374822,144.93547682615542
River red gum,,2021-06-07,,-37.80997129955466,144.93568786749816
River red gum,,2021-06-07,,-37.810383547630884,144.9354235378595
River red gum,,2021-06-07,,-37.81163667383205,144.9353336519542
River red gum,,2021-06-07,,-37.81002606410372,144.93568634219
Yellow Box,,2021-06-07,,-37.789112869740876,144.94961439123563
River red gum,,2021-06-07,,-37.809900297630826,144.93538520321047
River Sheoak,,2021-06-07,,-37.81261324125876,144.93516218408013
River Sheoak,,2021-06-07,,-37.81072466090425,144.9353321381686
River Sheoak,,2021-06-07,,-37.81100342229709,144.93550338914037
River red gum,,2021-06-07,,-37.81035480920574,144.93533153679445
Peppercorn Tree,,2021-06-07,,-37.810912601582125,144.93555578462073
River Sheoak,,2021-06-07,,-37.81104351973292,144.9353694862954
River red gum,,2021-06-07,,-37.80994950452201,144.93549844241946
River Sheoak,,2021-06-07,,-37.81101986728678,144.9353619667641
River red gum,,2021-06-07,,-37.81004870390461,144.93565152169793
Black Wattle,,2021-06-07,,-37.810271568674665,144.93546675375185
Black Wattle,,2021-06-07,,-37.81070149776277,144.9355221359464
River red gum,,2021-06-07,,-37.810324799476554,144.9355113878001
River Sheoak,,2021-06-07,,-37.810251203047414,144.93531261405752
Peppercorn Tree,,2021-06-07,,-37.81075507840974,144.93550962533266
River red gum,,2021-06-07,,-37.81025735500531,144.93542705307723
River Sheoak,,2021-06-07,,-37.81100573375135,144.93536281484631
Yellow Box,,2021-06-07,,-37.78926727498466,144.94967326020102
River Sheoak,,2021-06-07,,-37.811070253540485,144.93534715958242
River red gum,,2021-06-07,,-37.81023894721988,144.93551820912833
River red gum,,2021-06-07,,-37.80996404599474,144.93564422468813
River red gum,,2021-06-07,,-37.81018621256423,144.93543505497286
Snow-in-Summer,,2021-06-07,,-37.810001154767164,144.93535013480835
River Sheoak,,2021-06-07,,-37.81047391548015,144.9355611886957
River red gum,,2021-06-07,,-37.810460761286926,144.93539174041064
Black Wattle,,2021-06-07,,-37.81019142934046,144.9355321409884
Peppercorn Tree,,2021-06-07,,-37.810705971916356,144.93530960027456
Snow-in-Summer,,2021-06-07,,-37.81106108101496,144.93535854686363
River red gum,,2021-06-07,,-37.810718201510404,144.9353337947665
Yellow Box,,2021-06-07,,-37.789215075594655,144.94972898293273
River red gum,,2021-06-07,,-37.80988689059551,144.93532469375873
Peppercorn Tree,,2021-06-07,,-37.811654927780815,144.9353005430246
Yellow Box,,2021-06-07,,-37.789056484003694,144.9495590584348
River red gum,,2021-06-07,,-37.809928080933865,144.93531480007775
River red gum,,2021-06-07,,-37.81033186643979,144.93584252780133
River red gum,,2021-06-07,,-37.810028655888736,144.93564912680608
River red gum,,2021-06-07,,-37.81087593019555,144.93532485724396
River Sheoak,,2021-06-07,,-37.81262691486846,144.93513510905012
River red gum,,2021-06-07,,-37.80994559885419,144.93566632013963
Peppercorn Tree,,2021-06-07,,-37.810879894055084,144.935504671891
River red gum,,2021-06-07,,-37.81026907144246,144.9353551661881
River red gum,,2021-06-07,,-37.80999315605697,144.9356597705245
River red gum,,2021-06-07,,-37.80989424184433,144.93547669628984
River red gum,,2021-06-07,,-37.80989272055287,144.93545674725695
Peppercorn Tree,,2021-06-07,,-37.809966966744724,144.93535335892489
Red Gum,,2021-06-07,,-37.81001034514003,144.93564816016823
Snow-in-Summer,,2021-06-07,,-37.80994721334394,144.93536776687753
River red gum,,2021-06-07,,-37.81065522396638,144.93558646664215
Smooth-barked apple,,2021-06-07,,-37.812714000416655,144.9350598702609
Peppercorn Tree,,2021-06-07,,-37.81050217904825,144.93559527309813
Peppercorn Tree,,2021-06-07,,-37.810391922951176,144.93554143640154
River Sheoak,,2021-06-07,,-37.810897610464835,144.93531755152114
River red gum,,2021-06-07,,-37.81046706395231,144.93554047926904
River red gum,,2021-06-07,,-37.81033601127593,144.93533876215844
River Sheoak,,2021-06-07,,-37.81096705157628,144.93541296296573
River red gum,,2021-06-07,,-37.80994684363253,144.93544433523806
River red gum,,2021-06-07,,-37.81054506636401,144.93558964856632
River red gum,,2021-06-07,,-37.81028976943247,144.93542546861514
River Sheoak,,2021-06-07,,-37.81036049432987,144.9353885133185
Black Wattle,,2021-06-07,,-37.810212538344636,144.93549225154837
Peppercorn Tree,,2021-06-07,,-37.812156004674456,144.9351426635355
River red gum,,2021-06-07,,-37.810363936539645,144.9354152242619
River Sheoak,,2021-06-07,,-37.81092062756167,144.93554068088318
Black Wattle,,2021-06-07,,-37.80996844456733,144.93569464868781
River red gum,,2021-06-07,,-37.810554750999195,144.93541729213746
Yellow Box,,2021-06-07,,-37.78920260832606,144.94968061199475
River red gum,,2021-06-07,,-37.810222959436544,144.93538246238626
River red gum,,2021-06-07,,-37.80989581970473,144.93526344850798
River Sheoak,,2021-06-07,,-37.81091629945238,144.93534008947333
Snow-in-Summer,,2021-06-07,,-37.80998011844424,144.93536332904213
Peppercorn Tree,,2021-06-07,,-37.81105341687418,144.935399425347
River red gum,,2021-06-07,,-37.810466140835544,144.93546212896734
River Sheoak,,2021-06-07,,-37.812514841573716,144.9351832139107
River red gum,,2021-06-07,,-37.81030686271722,144.93589672420038
River red gum,,2021-06-07,,-37.81024754685815,144.93530453756716
River Sheoak,,2021-06-07,,-37.8103330578033,144.9353707627237
River red gum,,2021-06-07,,-37.81021514648913,144.93547139228698
River Sheoak,,2021-06-07,,-37.81093505906481,144.93533581843133
Peppercorn Tree,,2021-06-07,,-37.81085607241679,144.93548750197633
River red gum,,2021-06-07,,-37.80996423267498,144.93533105831884
River red gum,,2021-06-07,,-37.80998717353929,144.93539050714537
River red gum,,2021-06-07,,-37.81038516249012,144.9354488230672
River red gum,,2021-06-07,,-37.80989441153451,144.93541955702602
River red gum,,2021-06-07,,-37.810307305861066,144.9354850682699
River red gum,,2021-06-07,,-37.81042624634185,144.93544313511134
River red gum,,2021-06-07,,-37.8103373659436,144.93548797935284
River red gum,,2021-06-07,,-37.81074949930227,144.93559747134233
River Sheoak,,2021-06-07,,-37.81046949192338,144.935581303475
River red gum,,2021-06-07,,-37.80999472019134,144.93563076209435
Peppercorn Tree,,2021-06-07,,-37.80993031388818,144.9353444978259
Peppercorn Tree,,2021-06-07,,-37.81270046702664,144.9349561972141
River red gum,,2021-06-07,,-37.8106393969496,144.93558838414276
Peppercorn Tree,,2021-06-07,,-37.81245824819794,144.935049616824
River red gum,,2021-06-07,,-37.80996385251446,144.93537105176304
River red gum,,2021-06-07,,-37.8098795151152,144.93544371176773
Snow-in-Summer,,2021-06-07,,-37.81066238455971,144.9355579835964
Snow-in-Summer,,2021-06-07,,-37.810926169807075,144.93552269300986
Yellow Box,,2021-06-07,,-37.78919423434441,144.94971207138724
River red gum,,2021-06-07,,-37.809947544803315,144.935417509026
Black Wattle,,2021-06-07,,-37.81003747614624,144.93561764450124
River red gum,,2021-06-07,,-37.810268473837006,144.93549069346557
Peppercorn Tree,,2021-06-07,,-37.81077741804511,144.9355759069212
River red gum,,2021-06-07,,-37.8102382838331,144.93538271703133
River red gum,,2021-06-07,,-37.809978454642625,144.93569505141346
Snow-in-Summer,,2021-06-07,,-37.80997755557502,144.93535079220266
River Sheoak,,2021-06-07,,-37.81067383382451,144.9355376730631
River red gum,,2021-06-07,,-37.810044826803654,144.9356308431211
Red Gum,,2021-06-07,,-37.810559240740716,144.93553972913642
Moreton Bay Chestnut,,2021-06-07,,-37.81076184328805,144.93537119922843
Red Gum,,2021-06-07,,-37.81072903977549,144.93548422521428
River red gum,,2021-06-07,,-37.809992199011475,144.93570284692007
River Sheoak,,2021-06-07,,-37.81090206596121,144.93540205127456
River red gum,,2021-06-07,,-37.81028636651184,144.93536502092306
Smooth-barked apple,,2021-06-07,,-37.81283838438188,144.93502516668454
River red gum,,2021-06-07,,-37.810340033767844,144.93557332339233
River red gum,,2021-06-07,,-37.81024061222811,144.93531506726384
Peppercorn Tree,,2021-06-07,,-37.81040140944751,144.93561477739743
Yellow Box,,2021-06-07,,-37.78903787928029,144.94955673384527
River red gum,,2021-06-07,,-37.809936308951706,144.93560933072627
River red gum,,2021-06-07,,-37.810732323645006,144.93536827312923
Peppercorn Tree,,2021-06-07,,-37.81110165680867,144.93539069821185
River Sheoak,,2021-06-07,,-37.811032758204256,144.93535706408312
Black Wattle,,2021-06-07,,-37.81042068368817,144.93542398004314
River red gum,,2021-06-07,,-37.81049970081832,144.93555672204317
Snow-in-Summer,,2021-06-07,,-37.809940160180275,144.93562853335337
River red gum,,2021-06-07,,-37.8099470635093,144.93532324470124
River red gum,,2021-06-07,,-37.81030651900926,144.93534253702106
River Sheoak,,2021-06-07,,-37.81091826311577,144.93531845283775
Yellow Box,,2021-06-07,,-37.789142426641554,144.949531473218
Peppercorn Tree,,2021-06-07,,-37.81030193871669,144.93534857119954
River Sheoak,,2021-06-07,,-37.810869928764575,144.93553766312425
Chinaberry Tree,,2021-06-08,,-37.7946523996809,144.93133104678355
Japanese Zelkova,,2021-06-08,,-37.7956609034183,144.9206008370089
Chinaberry Tree,,2021-06-08,,-37.79427804150498,144.92802918316534
Spotted Gum,,2021-06-08,,-37.797954310716165,144.92892189338914
Red Box,,2021-06-08,,-37.79857323903898,144.93038805801908
UNKNOWN,,2021-06-08,,-37.7964693327828,144.93218719194408
Coastal Banksia,,2021-06-15,,-37.78954581758105,144.95677148206528
Manuka,,2021-06-15,,-37.789737418424615,144.95640849941753
Melbourne Yellow-Gum,,2021-06-15,,-37.789487267759036,144.95656006269547
Coastal Banksia,,2021-06-15,,-37.78955222521032,144.9567772105043
Melbourne Yellow-Gum,,2021-06-15,,-37.789467456611895,144.95653494469718
Manuka,,2021-06-15,,-37.78956832713824,144.9566768369995
Melbourne Yellow-Gum,,2021-06-15,,-37.789500905436235,144.9565513973445
Coastal Banksia,,2021-06-15,,-37.789537557764014,144.95676807578377
Melbourne Yellow-Gum,,2021-06-15,,-37.78943184847685,144.9565238887113
Coastal Banksia,,2021-06-15,,-37.78955900151977,144.95678860662545
Coastal Banksia,,2021-06-15,,-37.78956012472802,144.95678062671254
Manuka,,2021-06-15,,-37.789746078461306,144.95641938940355
Melbourne Yellow-Gum,,2021-06-15,,-37.78950567314933,144.95672750592897
Manuka,,2021-06-15,,-37.789583163943604,144.95669573292273
Manuka,,2021-06-15,,-37.7895758885303,144.95668673524816
Coastal Banksia,,2021-06-15,,-37.78955599946348,144.95676620508826
Manuka,,2021-06-15,,-37.78952416052054,144.95669190762987
Manuka,,2021-06-15,,-37.78952936618278,144.95670107587304
Melbourne Yellow-Gum,,2021-06-15,,-37.78949639297094,144.95672242441287
Coastal Banksia,,2021-06-15,,-37.78954138912166,144.9567603619412
Manuka,,2021-06-15,,-37.7897267886776,144.95641912597577
Manuka,,2021-06-15,,-37.789583493686145,144.95668357326358
Manuka,,2021-06-15,,-37.789531582097666,144.95669374720035
Manuka,,2021-06-15,,-37.789576343792845,144.95667661615414
Melbourne Yellow-Gum,,2021-06-15,,-37.78944063983865,144.95651637888747
Manuka,,2021-06-15,,-37.78973665803231,144.956421806538
Melbourne Yellow-Gum,,2021-06-15,,-37.7894770936735,144.95654501284665
Melbourne Yellow-Gum,,2021-06-15,,-37.78948785683454,144.95653688091403
Manuka,,2021-06-15,,-37.78973789897775,144.95643619408798
Melbourne Yellow-Gum,,2021-06-15,,-37.78951346982329,144.95674057728021
Manuka,,2021-06-15,,-37.789575707429634,144.95669707390294
Coastal Banksia,,2021-06-15,,-37.789549118335955,144.95676435062217
Manuka,,2021-06-15,,-37.78956943465424,144.95668872994884
Drooping sheoak,,2021-06-17,,-37.780055736573445,144.9519645498462
Drooping sheoak,,2021-06-17,,-37.77995354009835,144.9519021976353
Drooping sheoak,,2021-06-17,,-37.779931048658796,144.95185774233428
Drooping sheoak,,2021-06-17,,-37.77998488309103,144.9519374388208
Drooping sheoak,,2021-06-17,,-37.78006552403394,144.95157903132286
Drooping sheoak,,2021-06-17,,-37.77994560579466,144.95184496443338
Drooping sheoak,,2021-06-17,,-37.77997710496812,144.95192028159605
Drooping sheoak,,2021-06-17,,-37.7799985158085,144.95192332393816
Drooping sheoak,,2021-06-17,,-37.779960112302746,144.95190701206747
Drooping sheoak,,2021-06-17,,-37.78007497898499,144.95161487668753
Drooping sheoak,,2021-06-17,,-37.779965785991855,144.95194307534007
Drooping sheoak,,2021-06-17,,-37.779943433140936,144.95188067657017
Drooping sheoak,,2021-06-17,,-37.77997622803105,144.9519372235559
Drooping sheoak,,2021-06-17,,-37.77996671353685,144.95192386114658
Drooping sheoak,,2021-06-17,,-37.78007294522547,144.95193841432658
Drooping sheoak,,2021-06-17,,-37.78005315131891,144.95161377615534
Drooping sheoak,,2021-06-17,,-37.78005956624372,144.95194639094416
Drooping sheoak,,2021-06-17,,-37.779938376000544,144.95182824625894
Drooping sheoak,,2021-06-17,,-37.779965694516534,144.95193263200505
Drooping sheoak,,2021-06-17,,-37.78005495335499,144.9516033940764
Drooping sheoak,,2021-06-17,,-37.779949014088444,144.9519114059218
Drooping sheoak,,2021-06-17,,-37.779956751342766,144.95191584756984
Drooping sheoak,,2021-06-17,,-37.77994487911818,144.95190164191206
Drooping sheoak,,2021-06-17,,-37.77996349707456,144.95191509365785
Drooping sheoak,,2021-06-17,,-37.77995815714586,144.95192932025685
Drooping sheoak,,2021-06-17,,-37.78007065019793,144.9519670902892
Drooping sheoak,,2021-06-17,,-37.77998599937892,144.9519238965118
Drooping sheoak,,2021-06-17,,-37.78008240713766,144.95195393550827
Drooping sheoak,,2021-06-17,,-37.779950513380086,144.9518628821319
Drooping sheoak,,2021-06-17,,-37.77994775812926,144.95189100304302
Drooping sheoak,,2021-06-17,,-37.77993557818275,144.95187464858887
Drooping sheoak,,2021-06-17,,-37.779994089738615,144.95193309718044
Drooping sheoak,,2021-06-17,,-37.77993994701818,144.95186158421538
Drooping sheoak,,2021-06-17,,-37.780043115534774,144.9516118959152
Drooping sheoak,,2021-06-17,,-37.78004572589558,144.9516272655725
Drooping sheoak,,2021-06-17,,-37.77996889423018,144.95190415819403
Drooping sheoak,,2021-06-17,,-37.78006151229794,144.9515970817286
Drooping sheoak,,2021-06-17,,-37.7799485741702,144.9518291001666
Drooping sheoak,,2021-06-17,,-37.779960153611704,144.95189384006136
Drooping sheoak,,2021-06-17,,-37.780083325193914,144.95198081965398
Drooping sheoak,,2021-06-17,,-37.77997043874277,144.95191524267298
Drooping sheoak,,2021-06-17,,-37.77997835952153,144.9519302386605
Drooping sheoak,,2021-06-17,,-37.77995057241396,144.95192328481022
Drooping sheoak,,2021-06-17,,-37.77996002830966,144.9518503569547
Drooping sheoak,,2021-06-17,,-37.7800537457708,144.95162204831647
Lightwood Wattle,,2021-06-18,,-37.79767960989387,144.9259199963737
Bangalow Palm,,2021-06-18,,-37.79795032008166,144.92604779845752
Bangalow Palm,,2021-06-18,,-37.79796908057653,144.92598730924655
Bangalow Palm,,2021-06-18,,-37.79799899954157,144.92595149309201
Pau Ferro,,2021-06-18,,-37.79788025233548,144.92591211268788
Queensland Bottle Tree,,2021-06-18,,-37.7976463645609,144.92594091436817
Bangalow Palm,,2021-06-18,,-37.797933601069,144.9260246437308
Lightwood Wattle,,2021-06-18,,-37.797573568311336,144.92591126495938
Broad-leaf Tea-tree,,2021-06-18,,-37.7980229305498,144.9258724609811
Pau Ferro,,2021-06-18,,-37.79792289883312,144.92600540920563
Bangalow Palm,,2021-06-18,,-37.79778826293996,144.92576488854
Bangalow Palm,,2021-06-18,,-37.797784506624936,144.9259251256275
Bangalow Palm,,2021-06-18,,-37.79791332153783,144.92607563559386
Pau Ferro,,2021-06-18,,-37.79786084537368,144.92597171137456
Firewheel Tree,,2021-06-18,,-37.797939820622915,144.92570749857833
Lemon scented myrtle,,2021-06-18,,-37.79787501315071,144.92622355171227
Bangalow Palm,,2021-06-18,,-37.79775883427817,144.92580807291702
Bangalow Palm,,2021-06-18,,-37.79771452261758,144.92579931840675
Lemon Scented Gum,,2021-06-18,,-37.797593234727884,144.92568732560605
Pau Ferro,,2021-06-18,,-37.79793506388407,144.92594907940747
Bangalow Palm,,2021-06-18,,-37.797796268512855,144.92590730703049
Pau Ferro,,2021-06-18,,-37.797827807158065,144.9259481046109
Pau Ferro,,2021-06-18,,-37.79790582262956,144.9260233764622
Pau Ferro,,2021-06-18,,-37.797846549076745,144.92591214687852
Bangalow Palm,,2021-06-18,,-37.79780805849387,144.92588596700796
Lightwood Wattle,,2021-06-18,,-37.797563219923354,144.9259121222621
